Age Band,Gender,Patient Health Risk Level,Clinical Condition Type,Clinical Condition,Managing Physician Specialty,Managing Physician,Member Count,Episode Count,YTD Inpatient Short Stay Utilization,Annualized Inpatient Short Stay Utilization,Benchmark Inpatient Short Stay Utilization,YTD 30D Readmission Rate,YTD 30D Readmission Rate - D,YTD 30D Readmission Rate - N,Annualized 30D Readmission Rate,Annualized 30D Readmission Rate - D,Annualized 30D Readmission Rate - N,Benchmark 30D Readmission Rate,Benchmark 30D Readm Rate - D,Benchmark 30D Readm Rate - N,YTD 30D Post Discharge ER Rate,YTD 30D Post Discharge ER Rate - D,YTD 30D Post Discharge ER Rate - N,Annualized 30D Post Discharge ER Rate,Annualized 30D Post Discharge ER Rate - D,Annualized 30D Post Discharge ER Rate - N,Benchmark 30D Post Discharge ER Rate,Benchmark 30D ER Rate - D,Benchmark 30D ER Rate - N
75-85,M,High,Chronic,C20,S7,P42,6,13.81293196,1.350307256,2.970675963,2.829215203,0.116539543,8.637220288,1.006577701,0.145674428,19.00188463,2.768088678,0.132431298,17.75877069,2.351817058,0.074340206,8.637220288,0.642092732,0.092925257,19.00188463,1.765755013,0.088500245,17.75877069,1.571655553
75-85,M,High,Chronic,C20,S7,P43,12,41.69422697,4.075891879,8.966962133,8.539963936,0.116539543,26.07138181,3.038346909,0.145674428,57.35703997,8.355453999,0.132431298,53.60471026,7.098941375,0.074340206,26.07138181,1.938151884,0.092925257,57.35703997,5.329917681,0.088500245,53.60471026,4.744029979
75-85,M,High,Chronic,C20,S7,P44,8,22.92966223,2.241529125,4.931364074,4.696537213,0.116539543,14.33790772,1.670933206,0.145674428,31.54339699,4.595066318,0.132431298,29.47981027,3.904049548,0.074340206,14.33790772,1.065883008,0.092925257,31.54339699,2.931178272,0.088500245,29.47981027,2.608970425
75-85,M,High,Chronic,C20,S7,P45,15,19.62309516,1.918289893,4.220237764,4.019274061,0.116539543,12.27031278,1.429976638,0.145674428,26.99468812,3.932435755,0.132431298,25.22868048,3.341066911,0.074340206,12.27031278,0.912177575,0.092925257,26.99468812,2.508488331,0.088500245,25.22868048,2.232744398
75-85,M,High,Chronic,C20,S7,P46,12,12.53351036,1.225235165,2.695517364,2.567159394,0.116539543,7.837198519,0.91334353,0.145674428,17.24183674,2.511694708,0.132431298,16.11386611,2.133980211,0.074340206,7.837198519,0.582618949,0.092925257,17.24183674,1.602202111,0.088500245,16.11386611,1.426081095
75-85,M,High,Chronic,C20,S7,P47,9,30.01693898,2.934358224,6.455588093,6.148179136,0.116539543,18.76957876,2.187398122,0.145674428,41.29307326,6.015344834,0.132431298,38.59165725,5.110743275,0.074340206,18.76957876,1.395334344,0.092925257,41.29307326,3.837169446,0.088500245,38.59165725,3.415371113
75-85,M,High,Chronic,C3,S5,P24,18,13.36456469,1.447872862,3.185320295,3.033638377,0.101529818,8.518049808,0.864836049,0.126912273,18.73970958,2.378299135,0.115374794,17.51374727,2.020644975,0.072464817,8.518049808,0.617258921,0.090581021,18.73970958,1.697462032,0.086267639,17.51374727,1.510869632
75-85,M,High,Chronic,C3,S5,P25,41,44.29838218,4.799140628,10.55810938,10.05534227,0.101529818,28.23405285,2.866598256,0.126912273,62.11491628,7.883145203,0.115374794,58.05132363,6.697659476,0.072464817,28.23405285,2.045975474,0.090581021,62.11491628,5.626432552,0.086267639,58.05132363,5.007950647
75-85,M,High,Chronic,C3,S5,P26,14,16.15064328,1.749707428,3.849356341,3.666053658,0.101529818,10.29378712,1.045126336,0.126912273,22.64633167,2.874097424,0.115374794,21.16479595,2.441883963,0.072464817,10.29378712,0.7459374,0.090581021,22.64633167,2.051327851,0.086267639,21.16479595,1.825836983
75-85,M,High,Chronic,C3,S5,P27,50,17.25930819,1.869816528,4.113596361,3.91771082,0.101529818,11.00040669,1.116869292,0.126912273,24.20089472,3.071390554,0.115374794,22.61765862,2.609507693,0.072464817,11.00040669,0.797142458,0.090581021,24.20089472,2.192141759,0.086267639,22.61765862,1.951172015
75-85,M,High,Chronic,C3,S5,P28,19,16.14301435,1.748880935,3.847538056,3.664321958,0.101529818,10.28892474,1.044632659,0.126912273,22.63563443,2.872739813,0.115374794,21.15479854,2.440730513,0.072464817,10.28892474,0.745585049,0.090581021,22.63563443,2.050358884,0.086267639,21.15479854,1.824974529
75-85,M,High,Chronic,C3,S5,P29,35,23.43065452,2.538399835,5.584479637,5.318552035,0.101529818,14.933781,1.516224071,0.126912273,32.85431819,4.169616195,0.115374794,30.70497028,3.542579605,0.072464817,14.933781,1.082173707,0.090581021,32.85431819,2.975977695,0.086267639,30.70497028,2.6488453
75-85,M,High,Chronic,C4,S5,P25,21,8.192914551,0.595456965,1.310005323,1.247624117,0.112459476,5.266201513,0.592234264,0.140574345,11.58564333,1.628644225,0.127794859,10.82770404,1.383724915,0.068541432,5.266201513,0.360952992,0.08567679,11.58564333,0.992620728,0.081596943,10.82770404,0.883507546
75-85,M,High,Chronic,C4,S5,P26,35,36.13069423,2.625960932,5.777114051,5.502013382,0.112459476,23.22391078,2.611748842,0.140574345,51.09260372,7.182309315,0.127794859,47.75009694,6.10221692,0.068541432,23.22391078,1.591800098,0.08567679,51.09260372,4.37745027,0.081596943,47.75009694,3.896261923
75-85,M,High,Chronic,C4,S5,P27,18,9.036432309,0.656763417,1.444879518,1.376075731,0.112459476,5.808393728,0.653208916,0.140574345,12.7784662,1.796324519,0.127794859,11.94249178,1.526189056,0.068541432,5.808393728,0.398115623,0.08567679,12.7784662,1.094817963,0.081596943,11.94249178,0.974470817
75-85,M,High,Chronic,C4,S5,P28,34,10.11141052,0.7348923,1.61676306,1.539774343,0.112459476,6.499362959,0.730914954,0.140574345,14.29859851,2.010016123,0.127794859,13.36317618,1.707745219,0.068541432,6.499362959,0.445475643,0.08567679,14.29859851,1.225058019,0.081596943,13.36317618,1.090394321
75-85,M,High,Chronic,C4,S5,P29,29,11.17528253,0.81221399,1.786870779,1.701781694,0.112459476,7.183193404,0.807818168,0.140574345,15.80302549,2.221499961,0.127794859,14.7691827,1.887425625,0.068541432,7.183193404,0.492346361,0.08567679,15.80302549,1.353952493,0.081596943,14.7691827,1.205120154
75-85,M,High,Chronic,C4,S6,P30,26,17.34350007,1.260516981,2.773137359,2.641083199,0.112459476,11.14797008,1.253694876,0.140574345,24.52553418,3.44766091,0.127794859,22.92105998,2.929193636,0.068541432,11.14797008,0.764097832,0.08567679,24.52553418,2.101269037,0.081596943,22.92105998,1.870288418
75-85,M,High,Chronic,C5,S5,P26,11,6.414932528,0.505827319,1.112820102,1.059828669,0.109438613,3.933151658,0.430438662,0.136798266,8.652933647,1.183706319,0.12436206,8.086853876,1.005697807,0.07152771,3.933151658,0.281329331,0.089409638,8.652933647,0.773655661,0.085152036,8.086853876,0.68861207
75-85,M,High,Chronic,C5,S5,P27,27,36.97259762,2.91534632,6.413761904,6.108344671,0.109438613,22.66880174,2.480842217,0.136798266,49.87136382,6.822316096,0.12436206,46.60875124,5.79636032,0.07152771,22.66880174,1.621447478,0.089409638,49.87136382,4.458980564,0.085152036,46.60875124,3.968830052
75-85,M,High,Chronic,C5,S5,P28,19,12.73455339,1.004139167,2.209106166,2.103910635,0.109438613,7.807865407,0.854481959,0.136798266,17.1773039,2.349825388,0.12436206,16.05355504,1.996453176,0.07152771,7.807865407,0.558478733,0.089409638,17.1773039,1.535816515,0.085152036,16.05355504,1.366992893
75-85,M,High,Chronic,C5,S5,P29,48,19.23845342,1.516981711,3.337359764,3.17843787,0.109438613,11.79556521,1.290890295,0.136798266,25.95024347,3.54994831,0.12436206,24.25256399,3.016098819,0.07152771,11.79556521,0.843709768,0.089409638,25.95024347,2.320201863,0.085152036,24.25256399,2.065155196
75-85,M,High,Chronic,C5,S6,P30,27,5.156527698,0.406600158,0.894520348,0.851924141,0.109438613,3.161592951,0.346000347,0.136798266,6.955504493,0.951500954,0.12436206,6.500471489,0.808412026,0.07152771,3.161592951,0.226141504,0.089409638,6.955504493,0.621889136,0.085152036,6.500471489,0.553528381
75-85,M,High,Chronic,C5,S6,P31,24,20.0518567,1.581119813,3.478463589,3.312822466,0.109438613,12.29428261,1.345469235,0.136798266,27.04742175,3.700040396,0.12436206,25.27796425,3.143619708,0.07152771,12.29428261,0.879381882,0.089409638,27.04742175,2.418300175,0.085152036,25.27796425,2.152470116
75-85,M,High,Chronic,C6,S5,P27,14,12.18141245,1.123599319,2.471918502,2.354208097,0.118603989,7.94302828,0.942074838,0.148254986,17.47466222,2.590705805,0.13477726,16.33146001,2.201109435,0.066700901,7.94302828,0.529807144,0.083376126,17.47466222,1.456969645,0.079405835,16.33146001,1.296813213
75-85,M,High,Chronic,C6,S5,P28,28,32.7058357,3.016748252,6.636846154,6.320805861,0.118603989,21.32621146,2.529373748,0.148254986,46.91766521,6.955777808,0.13477726,43.84828525,5.909751748,0.066700901,21.32621146,1.422477522,0.083376126,46.91766521,3.911813184,0.079405835,43.84828525,3.481809688
75-85,M,High,Chronic,C6,S5,P29,20,10.30195705,0.950240538,2.090529184,1.990980175,0.118603989,6.717508047,0.79672325,0.148254986,14.7785177,2.190988938,0.13477726,13.81169879,1.861502921,0.066700901,6.717508047,0.44806384,0.083376126,14.7785177,1.23217556,0.079405835,13.81169879,1.09672947
75-85,M,High,Chronic,C6,S6,P30,32,10.03565746,0.925677374,2.036490223,1.939514498,0.118603989,6.543864379,0.776128418,0.148254986,14.39650163,2.13435315,0.13477726,13.45467442,1.813384155,0.066700901,6.543864379,0.436481651,0.083376126,14.39650163,1.20032454,0.079405835,13.45467442,1.068379652
75-85,M,High,Chronic,C6,S6,P31,30,9.417708706,0.868678499,1.911092699,1.820088285,0.118603989,6.140923877,0.728338068,0.148254986,13.51003253,2.002929686,0.13477726,12.62619863,1.701724457,0.066700901,6.140923877,0.409605156,0.083376126,13.51003253,1.12641418,0.079405835,12.62619863,1.00259384
75-85,M,High,Chronic,C6,S6,P32,25,9.716285488,0.896218875,1.971681524,1.877791928,0.118603989,6.335614258,0.751429123,0.148254986,13.93835137,2.066430089,0.13477726,13.0264966,1.755675522,0.066700901,6.335614258,0.42259118,0.083376126,13.93835137,1.162125745,0.079405835,13.0264966,1.034379835
75-85,M,High,Chronic,C7,S5,P28,12,4.141027694,0.35791718,0.787417795,0.74992171,0.11417628,2.610957672,0.298109434,0.14272035,5.744106879,0.819800945,0.129745773,5.368324186,0.69651737,0.068951576,2.610957672,0.180029647,0.08618947,5.744106879,0.49508153,0.08208521,5.368324186,0.440660018
75-85,M,High,Chronic,C7,S5,P29,36,15.07523534,1.302982282,2.866561021,2.730058116,0.11417628,9.505080449,1.085254727,0.14272035,20.91117699,2.9844505,0.129745773,19.54315606,2.535641887,0.068951576,9.505080449,0.65539028,0.08618947,20.91117699,1.80232327,0.08208521,19.54315606,1.604204068
75-85,M,High,Chronic,C7,S6,P30,11,10.83090941,0.936136833,2.059501033,1.961429555,0.11417628,6.82899225,0.779708932,0.14272035,15.02378295,2.144199562,0.129745773,14.04091864,1.821749841,0.068951576,6.82899225,0.47086978,0.08618947,15.02378295,1.294891896,0.08208521,14.04091864,1.152551755
75-85,M,High,Chronic,C7,S6,P31,34,15.29217154,1.321732505,2.907811512,2.769344297,0.11417628,9.641860802,1.100871799,0.14272035,21.21209377,3.027397448,0.129745773,19.8243867,2.572130372,0.068951576,9.641860802,0.664821501,0.08618947,21.21209377,1.828259128,0.08208521,19.8243867,1.627288944
75-85,M,High,Chronic,C7,S6,P32,26,2.14248945,0.185179583,0.407395083,0.387995317,0.11417628,1.350860144,0.154236186,0.14272035,2.971892317,0.424149512,0.129745773,2.777469455,0.360364921,0.068951576,1.350860144,0.093143936,0.08618947,2.971892317,0.256145825,0.08208521,2.777469455,0.227989163
75-85,M,High,Chronic,C7,S6,P33,13,12.45000626,1.076078562,2.367372837,2.254640798,0.11417628,7.849848339,0.896266482,0.14272035,17.26966634,2.464732827,0.129745773,16.13987509,2.094080566,0.068951576,7.849848339,0.541259417,0.08618947,17.26966634,1.488463397,0.08208521,16.13987509,1.324845035
75-85,M,High,Chronic,C8,S5,P29,14,4.135168909,0.370289681,0.814637299,0.775845047,0.123084942,2.606901306,0.320870297,0.153856178,5.735182873,0.882393316,0.139869252,5.359983994,0.749696955,0.069503736,2.606901306,0.18118938,0.08687967,5.735182873,0.498270796,0.082742543,5.359983994,0.443498706
75-85,M,High,Chronic,C8,S6,P30,13,31.69102791,2.837818935,6.243201658,5.945906341,0.123084942,19.97872006,2.459079604,0.153856178,43.95318414,6.762468912,0.139869252,41.07774219,5.745513094,0.069503736,19.97872006,1.388595686,0.08687967,43.95318414,3.818638137,0.082742543,41.07774219,3.398876846
75-85,M,High,Chronic,C8,S6,P31,14,11.24203417,1.006684211,2.214705265,2.10924311,0.123084942,7.087225263,0.872330712,0.153856178,15.59189558,2.398909458,0.139869252,14.57186503,2.038155869,0.069503736,7.087225263,0.492588634,0.08687967,15.59189558,1.354618744,0.082742543,14.57186503,1.205713168
75-85,M,High,Chronic,C8,S6,P32,31,14.02299453,1.255709329,2.762560524,2.631010023,0.123084942,8.840403753,1.088120585,0.153856178,19.44888826,2.992331609,0.139869252,18.17653108,2.542337815,0.069503736,8.840403753,0.614441089,0.08687967,19.44888826,1.689712995,0.082742543,18.17653108,1.503972403
75-85,M,High,Chronic,C8,S6,P33,20,19.15933147,1.71565005,3.77443011,3.594695343,0.123084942,12.07846337,1.486676966,0.153856178,26.57261942,4.088361657,0.139869252,24.83422376,3.473544314,0.069503736,12.07846337,0.83949833,0.08687967,26.57261942,2.308620408,0.082742543,24.83422376,2.054846825
75-85,M,High,Chronic,C8,S6,P34,24,48.08616428,4.305945137,9.4730793,9.021980286,0.123084942,30.31457413,3.731267605,0.153856178,66.69206309,10.26098591,0.139869252,62.32903093,8.717914965,0.069503736,30.31457413,2.106976159,0.08687967,66.69206309,5.794184438,0.082742543,62.32903093,5.157262517
75-85,M,High,Chronic,C9,S6,P30,14,27.55073424,2.384461795,5.245815949,4.996015189,0.111726242,17.436806,1.948148799,0.139657802,38.3609732,5.357409198,0.126961638,35.85137682,4.551749531,0.069276847,17.436806,1.207966949,0.086596059,38.3609732,3.321909109,0.082472437,35.85137682,2.956750431
75-85,M,High,Chronic,C9,S6,P31,29,86.83867985,7.515716738,16.53457682,15.74721602,0.111726242,54.96003123,6.140477726,0.139657802,120.9120687,16.88631375,0.126961638,113.0019334,14.34691057,0.069276847,54.96003123,3.807457697,0.086596059,120.9120687,10.47050867,0.082472437,113.0019334,9.319544876
75-85,M,High,Chronic,C9,S6,P32,14,41.36688224,3.580222198,7.876488835,7.501417938,0.111726242,26.18101914,2.925106869,0.139657802,57.59824212,8.044043891,0.126961638,53.83013282,6.834361844,0.069276847,26.18101914,1.813738468,0.086596059,57.59824212,4.987780788,0.082472437,53.83013282,4.439502259
75-85,M,High,Chronic,C9,S6,P33,32,46.987412,4.066667981,8.946669558,8.520637674,0.111726242,29.73824148,3.322541951,0.139657802,65.42413125,9.136990365,0.126961638,61.1440479,7.762948484,0.069276847,29.73824148,2.060171617,0.086596059,65.42413125,5.665471947,0.082472437,61.1440479,5.042698663
75-85,M,High,Chronic,C9,S6,P34,20,11.61272647,1.005058608,2.211128938,2.105837084,0.111726242,7.34967195,0.821151224,0.139657802,16.16927829,2.258165865,0.126961638,15.11147504,1.918577625,0.069276847,7.34967195,0.509162102,0.086596059,16.16927829,1.400195781,0.082472437,15.11147504,1.246280179
75-85,M,High,Chronic,C9,S6,P35,16,13.74218502,1.189359052,2.616589915,2.491990395,0.111726242,8.697402115,0.97172805,0.139657802,19.13428465,2.672252137,0.126961638,17.88250902,2.270392639,0.069276847,8.697402115,0.602528599,0.086596059,19.13428465,1.656953648,0.082472437,17.88250902,1.474814106
75-85,M,Low,Acute,A1,S1,P1,31,7.119478753,0.784024182,1.7248532,1.642717333,0.087371002,4.423137276,0.386453934,0.109213752,9.730902008,1.06274832,0.099285229,9.094300942,0.902929753,0.035383354,4.423137276,0.156505434,0.044229193,9.730902008,0.430389942,0.042123041,9.094300942,0.38307961
75-85,M,Low,Acute,A1,S1,P2,77,15.20356772,1.674274923,3.683404831,3.508004601,0.087371002,9.445560475,0.82526808,0.109213752,20.78023305,2.26948722,0.099285229,19.42077855,1.928196449,0.035383354,9.445560475,0.334215613,0.044229193,20.78023305,0.919092937,0.042123041,19.42077855,0.818062249
75-85,M,Low,Acute,A1,S1,P3,42,3.143927234,0.34622127,0.761686794,0.725415995,0.087371002,1.953235936,0.17065618,0.109213752,4.297119058,0.469304496,0.099285229,4.01599912,0.398729393,0.035383354,1.953235936,0.069112039,0.044229193,4.297119058,0.190058108,0.042123041,4.01599912,0.169166095
75-85,M,Low,Acute,A1,S1,P4,107,7.425423461,0.817715981,1.798975158,1.713309674,0.087371002,4.613212349,0.403060984,0.109213752,10.14906717,1.108417706,0.099285229,9.485109502,0.941731271,0.035383354,4.613212349,0.163230927,0.044229193,10.14906717,0.44888505,0.042123041,9.485109502,0.399541655
75-85,M,Low,Acute,A1,S1,P5,59,31.11170726,3.426139984,7.537507966,7.178579015,0.087371002,19.32885213,1.688781172,0.109213752,42.5234747,4.644148224,0.099285229,39.74156514,3.945750403,0.035383354,19.32885213,0.683919624,0.044229193,42.5234747,1.880778967,0.042123041,39.74156514,1.674035573
75-85,M,Low,Acute,A1,S2,P6,37,47.12964753,5.190096722,11.41821279,10.87448837,0.087371002,29.28035999,2.558254382,0.109213752,64.41679197,7.03519955,0.099285229,60.20260932,5.977229864,0.035383354,29.28035999,1.036037353,0.044229193,64.41679197,2.84910272,0.042123041,60.20260932,2.535916974
75-85,M,Low,Acute,A10,S3,P10,22,32.93590289,3.344738959,7.358425709,7.008024485,0.070848714,20.69072376,1.465911162,0.088560892,45.51959227,4.031255695,0.080509902,42.54167502,3.425026079,0.037721766,20.69072376,0.780490643,0.047152208,45.51959227,2.146349267,0.044906864,42.54167502,1.910413233
75-85,M,Low,Acute,A10,S3,P11,32,80.7430701,8.199699068,18.03933795,17.18032186,0.070848714,50.72375166,3.593712554,0.088560892,111.5922537,9.882709524,0.080509902,104.2918259,8.396524659,0.037721766,50.72375166,1.913389497,0.047152208,111.5922537,5.261821117,0.044906864,104.2918259,4.683418885
75-85,M,Low,Acute,A10,S3,P12,19,41.31385258,4.195544684,9.230198304,8.790665051,0.070848714,25.95385085,1.838796946,0.088560892,57.09847187,5.0566916,0.080509902,53.36305783,4.296254546,0.037721766,25.95385085,0.979025092,0.047152208,57.09847187,2.692319002,0.044906864,53.36305783,2.396367603
75-85,M,Low,Acute,A10,S3,P13,61,44.79368522,4.548932044,10.0076505,9.531095712,0.070848714,28.13992287,1.993677336,0.088560892,61.90783032,5.482612675,0.080509902,57.85778535,4.658124617,0.037721766,28.13992287,1.061487589,0.047152208,61.90783032,2.919090871,0.044906864,57.85778535,2.598211723
75-85,M,Low,Acute,A10,S4,P14,28,21.67859187,2.201525522,4.843356149,4.612720142,0.070848714,13.61874783,0.964870764,0.088560892,29.96124522,2.653394602,0.080509902,28.00116376,2.254370945,0.037721766,13.61874783,0.51372322,0.047152208,29.96124522,1.412738856,0.044906864,28.00116376,1.257444465
75-85,M,Low,Acute,A10,S4,P15,32,56.56999122,5.744850966,12.63867212,12.0368306,0.070848714,35.53793759,2.517817162,0.088560892,78.1834627,6.923997196,0.080509902,73.06865673,5.882750379,0.037721766,35.53793759,1.34055377,0.047152208,78.1834627,3.686522869,0.044906864,73.06865673,3.281284262
75-85,M,Low,Acute,A11,S3,P11,14,25.20999346,1.935074651,4.257164233,4.054442126,0.073131489,16.26850533,1.189740019,0.091414361,35.79071173,3.271785051,0.083103965,33.4492633,2.779766398,0.041892012,16.26850533,0.681520425,0.052365015,35.79071173,1.874181169,0.049871443,33.4492633,1.668163035
75-85,M,Low,Acute,A11,S3,P12,37,69.21793296,5.313046498,11.6887023,11.13209742,0.073131489,44.66769549,3.266615081,0.091414361,98.26893008,8.983191474,0.083103965,91.84012157,7.632278228,0.041892012,44.66769549,1.871219648,0.052365015,98.26893008,5.145854033,0.049871443,91.84012157,4.580199406
75-85,M,Low,Acute,A11,S3,P13,18,34.75650022,2.667847679,5.869264894,5.589776089,0.073131489,22.42905418,1.640270129,0.091414361,49.34391919,4.510742854,0.083103965,46.11581232,3.832406843,0.041892012,22.42905418,0.939598213,0.052365015,49.34391919,2.583895086,0.049871443,46.11581232,2.299862115
75-85,M,Low,Acute,A11,S4,P14,58,42.81896659,3.286708382,7.230758441,6.886436611,0.073131489,27.63192252,2.020763638,0.091414361,60.79022955,5.557100005,0.083103965,56.81329865,4.721410369,0.041892012,27.63192252,1.157556838,0.052365015,60.79022955,3.183281304,0.049871443,56.81329865,2.833361196
75-85,M,Low,Acute,A11,S4,P15,23,15.18059197,1.165235475,2.563518045,2.441445758,0.073131489,9.796335003,0.716420566,0.091414361,21.55193701,1.970156555,0.083103965,20.1419972,1.673879826,0.041892012,9.796335003,0.410388186,0.052365015,21.55193701,1.128567512,0.049871443,20.1419972,1.004510469
75-85,M,Low,Acute,A11,S4,P16,29,43.46600707,3.336374069,7.340022952,6.990498049,0.073131489,28.04947049,2.051299543,0.091414361,61.70883508,5.641073742,0.083103965,57.67180848,4.79275594,0.041892012,28.04947049,1.175048762,0.052365015,61.70883508,3.231384097,0.049871443,57.67180848,2.876176321
75-85,M,Low,Acute,A12,S3,P12,13,19.0374597,1.915205604,4.213452328,4.012811741,0.069538082,12.11899603,0.842731736,0.086922602,26.66179128,2.317512275,0.079020547,24.91756194,1.968999384,0.039518759,12.11899603,0.478927689,0.049398449,26.66179128,1.317051145,0.047046142,24.91756194,1.172275163
75-85,M,Low,Acute,A12,S3,P13,32,73.26702608,7.370805828,16.21577282,15.44359316,0.069538082,46.64082354,3.243313398,0.086922602,102.6098118,8.919111846,0.079020547,95.89702036,7.577835043,0.039518759,46.64082354,1.843187486,0.049398449,102.6098118,5.068765587,0.047046142,95.89702036,4.511584857
75-85,M,Low,Acute,A12,S4,P14,23,38.95155026,3.918601983,8.620924363,8.210404155,0.069538082,24.79604372,1.724269315,0.086922602,54.55129619,4.741740615,0.079020547,50.98251981,4.028666623,0.039518759,24.79604372,0.979908887,0.049398449,54.55129619,2.69474944,0.047046142,50.98251981,2.398530877
75-85,M,Low,Acute,A12,S4,P15,47,28.53215367,2.870390349,6.314858769,6.014151208,0.069538082,18.16319313,1.263033608,0.086922602,39.95902488,3.473342422,0.079020547,37.34488307,2.951013103,0.039518759,18.16319313,0.71778686,0.049398449,39.95902488,1.973913865,0.047046142,37.34488307,1.75693268
75-85,M,Low,Acute,A12,S4,P16,20,24.1505299,2.429590446,5.345098982,5.090570459,0.069538082,15.37390916,1.069072152,0.086922602,33.82260016,2.939948417,0.079020547,31.60990669,2.49783213,0.039518759,15.37390916,0.607557818,0.049398449,33.82260016,1.670784,0.047046142,31.60990669,1.487124166
75-85,M,Low,Acute,A12,S4,P17,16,39.25485843,3.949115377,8.68805383,8.274336981,0.069538082,24.98912571,1.737695866,0.086922602,54.97607657,4.778663631,0.079020547,51.37951081,4.060037069,0.039518759,24.98912571,0.987539248,0.049398449,54.97607657,2.715732932,0.047046142,51.37951081,2.417207772
75-85,M,Low,Acute,A13,S3,P13,16,18.33378948,1.483028737,3.262663222,3.107298306,0.076600795,11.95450123,0.915724302,0.095750994,26.29990271,2.518241831,0.087046358,24.57934833,2.139542762,0.033162648,11.95450123,0.396442916,0.04145331,26.29990271,1.090218018,0.039479343,24.57934833,0.970376518
75-85,M,Low,Acute,A13,S4,P14,32,78.68739591,6.365059962,14.00313192,13.33631611,0.076600795,51.30791822,3.930227341,0.095750994,112.8774201,10.80812519,0.087046358,105.492916,9.182774162,0.033162648,51.30791822,1.701506428,0.04145331,112.8774201,4.679142676,0.039479343,105.492916,4.164790989
75-85,M,Low,Acute,A13,S4,P15,19,32.13187674,2.599162417,5.718157318,5.445864112,0.076600795,20.95150926,1.604902272,0.095750994,46.09332037,4.413481249,0.087046358,43.07786951,3.749771664,0.033162648,20.95150926,0.694807525,0.04145331,46.09332037,1.910720694,0.039479343,43.07786951,1.700685976
75-85,M,Low,Acute,A13,S4,P16,38,30.60486125,2.475641425,5.446411135,5.187058224,0.076600795,19.95582265,1.528631886,0.095750994,43.90280984,4.203737688,0.087046358,41.0306634,3.571569828,0.033162648,19.95582265,0.661787921,0.04145331,43.90280984,1.819916782,0.039479343,41.0306634,1.619863624
75-85,M,Low,Acute,A13,S4,P17,26,18.51318617,1.497540218,3.294588481,3.137703315,0.076600795,12.07147639,0.924684692,0.095750994,26.55724806,2.542882904,0.087046358,24.819858,2.160478253,0.033162648,12.07147639,0.400322122,0.04145331,26.55724806,1.100885834,0.039479343,24.819858,0.979871682
75-85,M,Low,Acute,A13,S4,P18,16,36.15668215,2.924730794,6.434407747,6.128007378,0.076600795,23.57587349,1.805930659,0.095750994,51.86692167,4.966309313,0.087046358,48.47375857,4.219464157,0.033162648,23.57587349,0.781838392,0.04145331,51.86692167,2.150055578,0.039479343,48.47375857,1.91371213
75-85,M,Low,Acute,A14,S4,P14,15,30.66814005,3.049590297,6.709098652,6.389617764,0.083472585,18.7124893,1.561979851,0.104340731,41.16747646,4.295444591,0.09485521,38.47427707,3.649485634,0.040988977,18.7124893,0.767005785,0.051236221,41.16747646,2.109265908,0.048796401,38.47427707,1.877406237
75-85,M,Low,Acute,A14,S4,P15,20,60.40351614,6.006428052,13.21414171,12.58489687,0.083472585,36.85584283,3.076452469,0.104340731,81.08285423,8.460244289,0.09485521,75.77836844,7.187973057,0.040988977,36.85584283,1.510683276,0.051236221,81.08285423,4.15437901,0.048796401,75.77836844,3.697711624
75-85,M,Low,Acute,A14,S4,P16,13,26.32020997,2.617239154,5.757926139,5.48373918,0.083472585,16.05955388,1.340532474,0.104340731,35.33101853,3.686464303,0.09485521,33.01964348,3.132085219,0.040988977,16.05955388,0.658264677,0.051236221,35.33101853,1.810227861,0.048796401,33.01964348,1.611239752
75-85,M,Low,Acute,A14,S4,P17,38,30.39908313,3.022835711,6.650238564,6.333560537,0.083472585,18.54832138,1.548276331,0.104340731,40.80630704,4.257759909,0.09485521,38.13673555,3.617468062,0.040988977,18.54832138,0.76027671,0.051236221,40.80630704,2.090760951,0.048796401,38.13673555,1.860935426
75-85,M,Low,Acute,A14,S4,P18,13,12.021855,1.195433838,2.629954443,2.504718517,0.083472585,7.335261698,0.612293255,0.104340731,16.13757574,1.68380645,0.09485521,15.08184648,1.430591716,0.040988977,7.335261698,0.300664869,0.051236221,16.13757574,0.826828391,0.048796401,15.08184648,0.735939823
75-85,M,Low,Acute,A14,S4,P19,17,37.3181776,3.710859286,8.163890429,7.775133742,0.083472585,22.77007989,1.900677426,0.104340731,50.09417576,5.226862922,0.09485521,46.81698669,4.440835108,0.040988977,22.77007989,0.93332227,0.051236221,50.09417576,2.566636243,0.048796401,46.81698669,2.284500438
75-85,M,Low,Acute,A15,S4,P15,10,27.29041081,2.08423231,4.585311081,4.366962935,0.083687903,16.84322782,1.409574413,0.104609879,37.05510121,3.876329637,0.09509989,34.63093571,3.293398162,0.036400641,16.84322782,0.613104288,0.045500801,37.05510121,1.686036791,0.043334096,34.63093571,1.500700303
75-85,M,Low,Acute,A15,S4,P16,27,58.01319307,4.430602831,9.747326229,9.283167837,0.083687903,35.80486328,2.996433919,0.104609879,78.77069921,8.240193276,0.09509989,73.61747589,7.001013829,0.036400641,35.80486328,1.30331997,0.045500801,78.77069921,3.584129919,0.043334096,73.61747589,3.19014679
